player,team,matches,format,runs,balls_x,fours,sixes,outs,average,strike_rate,boundary_runs,boundary_percent,balls_per_boundary_x,balls_y,runs_conceded,wickets,dot_balls,fours_conceded,sixes_conceded,overs,economy,bowling_average,bowling_strike_rate,dot_ball_percent,boundary_runs_conceded,boundary_percent_conceded,balls_per_boundary_y,strengths,weaknesses
A Kirschbaum,Argentina,31,T20I,420.0,429.0,32.0,6.0,24.0,17.5,97.9,164.0,39.05,11.29,618.0,571.0,31.0,299.0,31.0,24.0,103.0,5.54,18.42,19.94,48.38,268.0,46.94,11.24,"Economical Bowler, Creates Pressure",No Major Weakness Detected
H Fennell,Argentina,31,T20I,58.0,61.0,4.0,2.0,12.0,4.83,95.08,28.0,48.28,10.17,664.0,656.0,45.0,323.0,50.0,21.0,110.7,5.93,14.58,14.76,48.64,326.0,49.7,9.35,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Sirajullah Khadim,Portugal,31,T20I,85.0,101.0,8.0,1.0,8.0,10.62,84.16,38.0,44.71,11.22,630.0,657.0,41.0,287.0,31.0,36.0,105.0,6.26,16.02,15.37,45.56,340.0,51.75,9.4,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Muhammad Asim,Qatar,31,T20I,868.0,668.0,87.0,39.0,24.0,36.17,129.94,582.0,67.05,5.3,485.0,576.0,25.0,187.0,39.0,22.0,80.8,7.13,23.04,19.4,38.56,288.0,50.0,7.95,"Consistent Batter, Boundary Hitter",No Major Weakness Detected
Mehedi Hasan Miraz,Bangladesh,31,T20I,410.0,363.0,36.0,10.0,24.0,17.08,112.95,204.0,49.76,7.89,447.0,635.0,17.0,141.0,38.0,35.0,74.5,8.52,37.35,26.29,31.54,362.0,57.01,6.12,Developing Player,No Major Weakness Detected
WJ Cope,Luxembourg,31,T20I,284.0,258.0,40.0,2.0,21.0,13.52,110.08,172.0,60.56,6.14,322.0,391.0,16.0,127.0,39.0,9.0,53.7,7.28,24.44,20.12,39.44,210.0,53.71,6.71,Boundary Hitter,No Major Weakness Detected
P Baron,Argentina,31,T20I,851.0,729.0,97.0,18.0,27.0,31.52,116.74,496.0,58.28,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,Slow Scorer
Amar Sharma,Malta,31,T20I,148.0,187.0,6.0,2.0,11.0,13.45,79.14,36.0,24.32,23.38,658.0,863.0,24.0,221.0,55.0,34.0,109.7,7.87,35.96,27.42,33.59,424.0,49.13,7.39,Developing Player,No Major Weakness Detected
M Coetzee,Hong Kong,31,T20I,528.0,412.0,71.0,12.0,26.0,20.31,128.16,356.0,67.42,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
M Taylor,Bahamas,31,T20I,621.0,697.0,59.0,26.0,30.0,20.7,89.1,392.0,63.12,8.2,491.0,550.0,18.0,226.0,40.0,22.0,81.8,6.72,30.56,27.28,46.03,292.0,53.09,7.92,"Boundary Hitter, Economical Bowler, Creates Pressure",Slow Scorer
Hamza Dar,Spain,31,T20I,640.0,460.0,40.0,38.0,16.0,40.0,139.13,388.0,60.62,5.9,78.0,104.0,3.0,23.0,8.0,3.0,13.0,8.0,34.67,26.0,29.49,50.0,48.08,7.09,"Consistent Batter, Boundary Hitter",No Major Weakness Detected
V Baskaran,Singapore,31,T20I,53.0,88.0,1.0,0.0,10.0,5.3,60.23,4.0,7.55,88.0,589.0,713.0,28.0,233.0,54.0,32.0,98.2,7.26,25.46,21.04,39.56,408.0,57.22,6.85,Developing Player,No Major Weakness Detected
S Conteh,Sierra Leone,31,T20I,153.0,243.0,11.0,1.0,17.0,9.0,62.96,50.0,32.68,20.25,568.0,530.0,34.0,270.0,37.0,8.0,94.7,5.6,15.59,16.71,47.54,196.0,36.98,12.62,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Usman Khalid,Saudi Arabia,31,T20I,389.0,354.0,30.0,15.0,18.0,21.61,109.89,210.0,53.98,7.87,523.0,520.0,26.0,246.0,34.0,19.0,87.2,5.96,20.0,20.12,47.04,250.0,48.08,9.87,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Ahmadullah Shinwari,Norway,31,T20I,87.0,102.0,8.0,1.0,7.0,12.43,85.29,38.0,43.68,11.33,619.0,671.0,30.0,289.0,69.0,17.0,103.2,6.5,22.37,20.63,46.69,378.0,56.33,7.2,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Zahir Mohammed,Hungary,31,T20I,365.0,279.0,29.0,22.0,26.0,14.04,130.82,248.0,67.95,5.47,7.0,23.0,0.0,1.0,1.0,2.0,1.2,19.17,0.0,0.0,14.29,16.0,69.57,2.33,Boundary Hitter,Expensive Bowler
Umer Imtiaz,Bahrain,31,T20I,462.0,427.0,37.0,25.0,30.0,15.4,108.2,298.0,64.5,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
B Niaz,Belgium,31,T20I,606.0,509.0,52.0,31.0,22.0,27.55,119.06,394.0,65.02,6.13,214.0,238.0,18.0,89.0,15.0,10.0,35.7,6.67,13.22,11.89,41.59,120.0,50.42,8.56,"Boundary Hitter, Economical Bowler, Creates Pressure",Slow Scorer
SB Styris,New Zealand,31,T20I,578.0,493.0,40.0,25.0,26.0,22.23,117.24,310.0,53.63,7.58,313.0,358.0,18.0,105.0,25.0,11.0,52.2,6.86,19.89,17.39,33.55,166.0,46.37,8.69,Economical Bowler,Slow Scorer
ZM Tribe,Jersey,31,T20I,464.0,446.0,37.0,12.0,22.0,21.09,104.04,220.0,47.41,9.1,109.0,95.0,10.0,53.0,7.0,2.0,18.2,5.22,9.5,10.9,48.62,40.0,42.11,12.11,"Economical Bowler, Creates Pressure",No Major Weakness Detected
D Parashar,United Arab Emirates,31,T20I,216.0,207.0,9.0,8.0,10.0,21.6,104.35,84.0,38.89,12.18,585.0,647.0,29.0,253.0,39.0,29.0,97.5,6.64,22.31,20.17,43.25,330.0,51.0,8.6,"Economical Bowler, Creates Pressure",No Major Weakness Detected
I Niyomugabo,Rwanda,31,T20I,567.0,608.0,55.0,8.0,23.0,24.65,93.26,268.0,47.27,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,Slow Scorer
V Zimonjic,Serbia,31,T20I,232.0,220.0,24.0,3.0,17.0,13.65,105.45,114.0,49.14,8.15,657.0,828.0,29.0,287.0,83.0,31.0,109.5,7.56,28.55,22.66,43.68,518.0,62.56,5.76,Creates Pressure,No Major Weakness Detected
A Reyes,Gibraltar,31,T20I,185.0,229.0,17.0,2.0,12.0,15.42,80.79,80.0,43.24,12.05,314.0,413.0,20.0,115.0,30.0,19.0,52.3,7.9,20.65,15.7,36.62,234.0,56.66,6.41,Developing Player,No Major Weakness Detected
M Levitt,Netherlands,30,T20I,957.0,690.0,83.0,52.0,28.0,34.18,138.7,644.0,67.29,5.11,97.0,146.0,5.0,28.0,12.0,7.0,16.2,9.01,29.2,19.4,28.87,90.0,61.64,5.11,Boundary Hitter,Expensive Bowler
TLW Cooper,Netherlands,30,T20I,592.0,475.0,58.0,18.0,24.0,24.67,124.63,340.0,57.43,6.25,90.0,118.0,3.0,23.0,7.0,5.0,15.0,7.87,39.33,30.0,25.56,58.0,49.15,7.5,Boundary Hitter,No Major Weakness Detected
Jasdeep Singh,United States of America,30,T20I,91.0,103.0,2.0,5.0,11.0,8.27,88.35,38.0,41.76,14.71,665.0,912.0,31.0,238.0,89.0,29.0,110.8,8.23,29.42,21.45,35.79,530.0,58.11,5.64,Developing Player,No Major Weakness Detected
Al-Amin Hossain,Bangladesh,30,T20I,7.0,12.0,1.0,0.0,2.0,3.5,58.33,4.0,57.14,12.0,614.0,733.0,43.0,254.0,62.0,28.0,102.3,7.17,17.05,14.28,41.37,416.0,56.75,6.82,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
MPGT Ketiyage,Cyprus,30,T20I,621.0,544.0,40.0,38.0,24.0,25.88,114.15,388.0,62.48,6.97,343.0,410.0,15.0,130.0,30.0,14.0,57.2,7.17,27.33,22.87,37.9,204.0,49.76,7.8,Boundary Hitter,Slow Scorer
PW Borren,Netherlands,30,T20I,485.0,381.0,51.0,13.0,23.0,21.09,127.3,282.0,58.14,5.95,351.0,411.0,10.0,91.0,24.0,8.0,58.5,7.03,41.1,35.1,25.93,144.0,35.04,10.97,Boundary Hitter,No Major Weakness Detected
GJ Bailey,ICC World XI,30,T20I,475.0,350.0,37.0,20.0,17.0,27.94,135.71,268.0,56.42,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
Walid Ghauri,Norway,30,T20I,777.0,695.0,72.0,24.0,27.0,28.78,111.8,432.0,55.6,7.24,88.0,117.0,3.0,27.0,6.0,6.0,14.7,7.96,39.0,29.33,30.68,60.0,51.28,7.33,Boundary Hitter,Slow Scorer
Sachin Mandy,Germany,30,T20I,199.0,191.0,14.0,11.0,16.0,12.44,104.19,122.0,61.31,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
D Pretorius,South Africa,30,T20I,261.0,166.0,22.0,15.0,12.0,21.75,157.23,178.0,68.2,4.49,527.0,702.0,35.0,147.0,52.0,26.0,87.8,8.0,20.06,15.06,27.89,364.0,51.85,6.76,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
TK Curran,England,30,T20I,64.0,58.0,1.0,4.0,6.0,10.67,110.34,28.0,43.75,11.6,604.0,916.0,29.0,182.0,69.0,46.0,100.7,9.1,31.59,20.83,30.13,552.0,60.26,5.25,Developing Player,Expensive Bowler
A Dutt,Netherlands,30,T20I,136.0,133.0,9.0,4.0,10.0,13.6,102.26,60.0,44.12,10.23,599.0,686.0,30.0,246.0,52.0,25.0,99.8,6.87,22.87,19.97,41.07,358.0,52.19,7.78,"Economical Bowler, Creates Pressure",No Major Weakness Detected
C Brennan,Jersey,30,T20I,311.0,280.0,19.0,14.0,16.0,19.44,111.07,160.0,51.45,8.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Imran Ameer,Malta,30,T20I,305.0,289.0,30.0,5.0,14.0,21.79,105.54,150.0,49.18,8.26,580.0,686.0,26.0,226.0,49.0,28.0,96.7,7.09,26.38,22.31,38.97,364.0,53.06,7.53,Developing Player,No Major Weakness Detected
ST Jayasuriya,Sri Lanka,30,T20I,615.0,495.0,75.0,22.0,26.0,23.65,124.24,432.0,70.24,5.1,353.0,431.0,19.0,107.0,22.0,14.0,58.8,7.33,22.68,18.58,30.31,172.0,39.91,9.81,Boundary Hitter,No Major Weakness Detected
TP Visee,Netherlands,30,T20I,491.0,351.0,67.0,17.0,27.0,18.19,139.89,370.0,75.36,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
Amar Naeem,Austria,30,T20I,336.0,308.0,28.0,20.0,20.0,16.8,109.09,232.0,69.05,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
BJ McMullen,Scotland,30,T20I,787.0,565.0,63.0,39.0,25.0,31.48,139.29,486.0,61.75,5.54,253.0,373.0,8.0,95.0,36.0,15.0,42.2,8.84,46.62,31.62,37.55,234.0,62.73,4.96,Boundary Hitter,No Major Weakness Detected
SR Thompson,Ireland,30,T20I,171.0,147.0,10.0,6.0,14.0,12.21,116.33,76.0,44.44,9.19,406.0,531.0,16.0,130.0,51.0,14.0,67.7,7.84,33.19,25.38,32.02,288.0,54.24,6.25,Developing Player,No Major Weakness Detected
Z Burgess,Bermuda,30,T20I,75.0,55.0,3.0,7.0,8.0,9.38,136.36,54.0,72.0,5.5,590.0,536.0,25.0,298.0,46.0,12.0,98.3,5.45,21.44,23.6,50.51,256.0,47.76,10.17,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
AG Cremer,Zimbabwe,30,T20I,65.0,100.0,2.0,0.0,12.0,5.42,65.0,8.0,12.31,50.0,614.0,734.0,32.0,205.0,38.0,28.0,102.3,7.17,22.94,19.19,33.39,320.0,43.6,9.3,Developing Player,No Major Weakness Detected
Pyae Phyo Wai,Myanmar,30,T20I,365.0,492.0,22.0,6.0,28.0,13.04,74.19,124.0,33.97,17.57,420.0,457.0,21.0,187.0,33.0,15.0,70.0,6.53,21.76,20.0,44.52,222.0,48.58,8.75,"Economical Bowler, Creates Pressure",No Major Weakness Detected
D Jakiel,Zimbabwe,30,T20I,129.0,182.0,7.0,1.0,10.0,12.9,70.88,34.0,26.36,22.75,604.0,705.0,35.0,272.0,64.0,25.0,100.7,7.0,20.14,17.26,45.03,406.0,57.59,6.79,Creates Pressure,No Major Weakness Detected
P Utseya,Zimbabwe,30,T20I,77.0,101.0,5.0,1.0,9.0,8.56,76.24,26.0,33.77,16.83,654.0,782.0,19.0,215.0,56.0,18.0,109.0,7.17,41.16,34.42,32.87,332.0,42.46,8.84,Developing Player,No Major Weakness Detected
MG Johnson,Australia,30,T20I,109.0,97.0,8.0,3.0,9.0,12.11,112.37,50.0,45.87,8.82,702.0,820.0,38.0,288.0,81.0,17.0,117.0,7.01,21.58,18.47,41.03,426.0,51.95,7.16,Creates Pressure,No Major Weakness Detected
A Mundra,Sweden,30,T20I,734.0,485.0,81.0,35.0,26.0,28.23,151.34,534.0,72.75,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
J Mees,Luxembourg,30,T20I,606.0,529.0,53.0,22.0,25.0,24.24,114.56,344.0,56.77,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,Slow Scorer
SK Awiah,Ghana,30,T20I,343.0,459.0,28.0,5.0,22.0,15.59,74.73,142.0,41.4,13.91,279.0,297.0,18.0,106.0,12.0,12.0,46.5,6.39,16.5,15.5,37.99,120.0,40.4,11.62,Economical Bowler,No Major Weakness Detected
Thuya Aung,Myanmar,30,T20I,291.0,518.0,20.0,5.0,26.0,11.19,56.18,110.0,37.8,20.72,369.0,363.0,19.0,169.0,18.0,16.0,61.5,5.9,19.11,19.42,45.8,168.0,46.28,10.85,"Economical Bowler, Creates Pressure",No Major Weakness Detected
KK Lin Thu,Myanmar,30,T20I,291.0,444.0,25.0,3.0,26.0,11.19,65.54,118.0,40.55,15.86,360.0,333.0,15.0,177.0,32.0,7.0,60.0,5.55,22.2,24.0,49.17,170.0,51.05,9.23,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Rafiullah,Oman,29,T20I,265.0,160.0,13.0,26.0,19.0,13.95,165.62,208.0,78.49,4.1,293.0,419.0,12.0,94.0,34.0,17.0,48.8,8.59,34.92,24.42,32.08,238.0,56.8,5.75,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
SS McKechnie,Hong Kong,29,T20I,273.0,287.0,20.0,3.0,15.0,18.2,95.12,98.0,35.9,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Harmeet Singh,United States of America,29,T20I,242.0,173.0,13.0,15.0,15.0,16.13,139.88,142.0,58.68,6.18,633.0,724.0,31.0,222.0,45.0,25.0,105.5,6.86,23.35,20.42,35.07,330.0,45.58,9.04,"Boundary Hitter, Economical Bowler",No Major Weakness Detected
YSD Seneveratne,Cayman Islands,29,T20I,766.0,670.0,60.0,36.0,21.0,36.48,114.33,456.0,59.53,6.98,22.0,29.0,0.0,6.0,2.0,1.0,3.7,7.84,0.0,0.0,27.27,14.0,48.28,7.33,"Consistent Batter, Boundary Hitter",Slow Scorer
CN Ackermann,Netherlands,29,T20I,590.0,524.0,43.0,14.0,24.0,24.58,112.6,256.0,43.39,9.19,324.0,355.0,11.0,138.0,27.0,13.0,54.0,6.57,32.27,29.45,42.59,186.0,52.39,8.1,"Economical Bowler, Creates Pressure",Slow Scorer
Vikramjit Singh,Netherlands,29,T20I,400.0,362.0,33.0,17.0,27.0,14.81,110.5,234.0,58.5,7.24,102.0,169.0,6.0,23.0,10.0,9.0,17.0,9.94,28.17,17.0,22.55,94.0,55.62,5.37,Boundary Hitter,Expensive Bowler
P Khadka,Nepal,29,T20I,690.0,560.0,74.0,25.0,25.0,27.6,123.21,446.0,64.64,5.66,290.0,314.0,8.0,127.0,15.0,16.0,48.3,6.5,39.25,36.25,43.79,156.0,49.68,9.35,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Shah Abrar Hussain,Cambodia,29,T20I,358.0,364.0,21.0,19.0,16.0,22.38,98.35,198.0,55.31,9.1,453.0,564.0,21.0,155.0,34.0,26.0,75.5,7.47,26.86,21.57,34.22,292.0,51.77,7.55,Boundary Hitter,No Major Weakness Detected
US Hathinjar,Cambodia,29,T20I,472.0,440.0,41.0,24.0,25.0,18.88,107.27,308.0,65.25,6.77,35.0,45.0,3.0,12.0,3.0,2.0,5.8,7.76,15.0,11.67,34.29,24.0,53.33,7.0,Boundary Hitter,No Major Weakness Detected
CK Jasmat,Samoa,29,T20I,367.0,346.0,26.0,18.0,21.0,17.48,106.07,212.0,57.77,7.86,515.0,559.0,18.0,216.0,51.0,11.0,85.8,6.52,31.06,28.61,41.94,270.0,48.3,8.31,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
RR Rossouw,South Africa,29,T20I,767.0,498.0,69.0,39.0,22.0,34.86,154.02,510.0,66.49,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
SA Abbott,Australia,29,T20I,50.0,51.0,4.0,1.0,7.0,7.14,98.04,22.0,44.0,10.2,587.0,870.0,34.0,191.0,73.0,39.0,97.8,8.9,25.59,17.26,32.54,526.0,60.46,5.24,Developing Player,No Major Weakness Detected
D Brevis,South Africa,29,T20I,674.0,432.0,38.0,54.0,25.0,26.96,156.02,476.0,70.62,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
NN Odhiambo,Kenya,29,T20I,150.0,155.0,19.0,2.0,13.0,11.54,96.77,88.0,58.67,7.38,433.0,604.0,21.0,155.0,75.0,12.0,72.2,8.37,28.76,20.62,35.8,372.0,61.59,4.98,Boundary Hitter,No Major Weakness Detected
J Barker,Luxembourg,29,T20I,409.0,461.0,29.0,2.0,17.0,24.06,88.72,128.0,31.3,14.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Abdur Razzak,Bangladesh,29,T20I,37.0,68.0,1.0,0.0,8.0,4.62,54.41,4.0,10.81,68.0,631.0,719.0,34.0,249.0,40.0,31.0,105.2,6.83,21.15,18.56,39.46,346.0,48.12,8.89,Economical Bowler,No Major Weakness Detected
KC Ramamoorthy,Indonesia,29,T20I,424.0,409.0,37.0,17.0,25.0,16.96,103.67,250.0,58.96,7.57,88.0,106.0,5.0,36.0,8.0,3.0,14.7,7.21,21.2,17.6,40.91,50.0,47.17,8.0,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
Sazib Bhuiyan,Czech Republic,29,T20I,385.0,286.0,41.0,18.0,21.0,18.33,134.62,272.0,70.65,4.85,502.0,691.0,39.0,141.0,52.0,24.0,83.7,8.26,17.72,12.87,28.09,352.0,50.94,6.61,Boundary Hitter,No Major Weakness Detected
JE Dunford,Jersey,29,T20I,96.0,101.0,11.0,0.0,5.0,19.2,95.05,44.0,45.83,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Ashwin Vinod,Switzerland,29,T20I,71.0,72.0,3.0,3.0,5.0,14.2,98.61,30.0,42.25,12.0,607.0,727.0,33.0,269.0,51.0,39.0,101.2,7.18,22.03,18.39,44.32,438.0,60.25,6.74,Creates Pressure,No Major Weakness Detected
A Dizija,Serbia,29,T20I,657.0,628.0,62.0,25.0,27.0,24.33,104.62,398.0,60.58,7.22,67.0,129.0,2.0,20.0,12.0,7.0,11.2,11.52,64.5,33.5,29.85,90.0,69.77,3.53,Boundary Hitter,"Slow Scorer, Expensive Bowler"
A Martel,Guernsey,29,T20I,106.0,101.0,13.0,3.0,10.0,10.6,104.95,70.0,66.04,6.31,514.0,553.0,29.0,214.0,35.0,21.0,85.7,6.45,19.07,17.72,41.63,266.0,48.1,9.18,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Sufyan Mehmood,Oman,29,T20I,245.0,318.0,16.0,5.0,12.0,20.42,77.04,94.0,38.37,15.14,507.0,718.0,23.0,137.0,52.0,29.0,84.5,8.5,31.22,22.04,27.02,382.0,53.2,6.26,Developing Player,No Major Weakness Detected
DA Blignaut,Germany,29,T20I,362.0,406.0,18.0,15.0,20.0,18.1,89.16,162.0,44.75,12.3,297.0,345.0,18.0,108.0,21.0,13.0,49.5,6.97,19.17,16.5,36.36,162.0,46.96,8.74,Economical Bowler,No Major Weakness Detected
Khin Aye,Myanmar,29,T20I,151.0,345.0,7.0,3.0,21.0,7.19,43.77,46.0,30.46,34.5,185.0,261.0,7.0,68.0,22.0,11.0,30.8,8.47,37.29,26.43,36.76,154.0,59.0,5.61,Developing Player,No Major Weakness Detected
H Lin Aung,Myanmar,29,T20I,187.0,314.0,9.0,10.0,27.0,6.93,59.55,96.0,51.34,16.53,346.0,394.0,16.0,149.0,32.0,15.0,57.7,6.83,24.62,21.62,43.06,218.0,55.33,7.36,"Economical Bowler, Creates Pressure",No Major Weakness Detected
C Sudarsanan,Malta,29,T20I,125.0,178.0,9.0,1.0,11.0,11.36,70.22,42.0,33.6,17.8,16.0,25.0,0.0,4.0,4.0,0.0,2.7,9.26,0.0,0.0,25.0,16.0,64.0,4.0,Developing Player,Expensive Bowler
AC Evans,Scotland,29,T20I,10.0,15.0,1.0,0.0,6.0,1.67,66.67,4.0,40.0,15.0,676.0,880.0,39.0,246.0,77.0,32.0,112.7,7.81,22.56,17.33,36.39,500.0,56.82,6.2,Developing Player,No Major Weakness Detected
M Choamba,Malawi,29,T20I,147.0,213.0,7.0,3.0,14.0,10.5,69.01,46.0,31.29,21.3,275.0,243.0,13.0,125.0,17.0,5.0,45.8,5.31,18.69,21.15,45.45,98.0,40.33,12.5,"Economical Bowler, Creates Pressure",No Major Weakness Detected
F Suluoto,Samoa,29,T20I,238.0,262.0,15.0,12.0,18.0,13.22,90.84,132.0,55.46,9.7,6.0,16.0,0.0,1.0,2.0,1.0,1.0,16.0,0.0,0.0,16.67,14.0,87.5,2.0,Boundary Hitter,Expensive Bowler
Mohammad Haris,Pakistan,29,T20I,515.0,374.0,45.0,26.0,26.0,19.81,137.7,336.0,65.24,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
KDA Lukies,Philippines,29,T20I,124.0,125.0,8.0,4.0,7.0,17.71,99.2,56.0,45.16,10.42,654.0,603.0,41.0,342.0,30.0,26.0,109.0,5.53,14.71,15.95,52.29,276.0,45.77,11.68,"Economical Bowler, Creates Pressure",No Major Weakness Detected
R Tari,Vanuatu,29,T20I,262.0,256.0,11.0,9.0,19.0,13.79,102.34,98.0,37.4,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
M van Lingen,Namibia,29,T20I,507.0,450.0,61.0,13.0,26.0,19.5,112.67,322.0,63.51,6.08,20.0,38.0,0.0,1.0,4.0,1.0,3.3,11.52,0.0,0.0,5.0,22.0,57.89,4.0,Boundary Hitter,"Slow Scorer, Expensive Bowler"
MB Tambe,Finland,29,T20I,124.0,174.0,6.0,2.0,14.0,8.86,71.26,36.0,29.03,21.75,588.0,696.0,33.0,209.0,45.0,17.0,98.0,7.1,21.09,17.82,35.54,282.0,40.52,9.48,Developing Player,No Major Weakness Detected
TK Joseph,Ghana,29,T20I,147.0,168.0,7.0,5.0,18.0,8.17,87.5,58.0,39.46,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
TWM Latham,New Zealand,29,T20I,597.0,562.0,51.0,11.0,21.0,28.43,106.23,270.0,45.23,9.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,Slow Scorer
Abbas Ghani,Hungary,29,T20I,739.0,508.0,77.0,36.0,27.0,27.37,145.47,524.0,70.91,4.5,317.0,436.0,24.0,102.0,36.0,18.0,52.8,8.26,18.17,13.21,32.18,252.0,57.8,5.87,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
OJ Hairs,Scotland,29,T20I,504.0,321.0,47.0,33.0,25.0,20.16,157.01,386.0,76.59,4.01,13.0,20.0,1.0,3.0,3.0,0.0,2.2,9.09,20.0,13.0,23.08,12.0,60.0,4.33,"Aggressive Batter, Boundary Hitter",Expensive Bowler
MJ McClenaghan,ICC World XI,29,T20I,24.0,23.0,1.0,2.0,4.0,6.0,104.35,16.0,66.67,7.67,631.0,809.0,30.0,236.0,78.0,26.0,105.2,7.69,26.97,21.03,37.4,468.0,57.85,6.07,Boundary Hitter,No Major Weakness Detected
JJ Huo,Mozambique,28,T20I,741.0,544.0,83.0,32.0,21.0,35.29,136.21,524.0,70.72,4.73,416.0,527.0,27.0,172.0,41.0,20.0,69.3,7.6,19.52,15.41,41.35,284.0,53.89,6.82,"Consistent Batter, Boundary Hitter, Creates Pressure",No Major Weakness Detected
Aayan Afzal Khan,United Arab Emirates,28,T20I,142.0,162.0,9.0,2.0,10.0,14.2,87.65,48.0,33.8,14.73,609.0,589.0,34.0,272.0,40.0,20.0,101.5,5.8,17.32,17.91,44.66,280.0,47.54,10.15,"Economical Bowler, Creates Pressure",No Major Weakness Detected
RD Rickelton,South Africa,28,T20I,680.0,478.0,52.0,38.0,25.0,27.2,142.26,436.0,64.12,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
MM Baig,Qatar,28,T20I,331.0,273.0,17.0,20.0,18.0,18.39,121.25,188.0,56.8,7.38,413.0,500.0,31.0,167.0,31.0,24.0,68.8,7.27,16.13,13.32,40.44,268.0,53.6,7.51,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
Muhammad Muneeb,Belgium,28,T20I,632.0,572.0,77.0,18.0,26.0,24.31,110.49,416.0,65.82,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,Slow Scorer
